Datum;Uhrzeit;"ProfilwertkWh";"ProfilwertkW";Spotmarktpreis in ct/kWh;Endkundenpreis in ct/kwh;Arbeitspreis Umspannung ct/kwh;Steuern&Abgaben in ct/kwh;Gewinn
4.1.2025;15:15:00;29,45;117,8;13,872;59;7,48;6,691;911,68365
4.1.2025;15:30:00;11,6;46,4;13,872;59;7,48;6,691;359,1012
4.1.2025;15:45:00;4,15;16,6;13,872;59;7,48;6,691;128,47155
4.1.2025;16:00:00;0,9;3,6;14,2;59;7,48;6,691;27,5661
4.1.2025;16:15:00;0,1;0,4;14,2;59;7,48;6,691;3,0629
4.1.2025;16:30:00;0,9;3,6;14,2;59;7,48;6,691;27,5661
4.1.2025;16:45:00;7,2;28,8;14,2;59;7,48;6,691;220,5288
4.1.2025;17:00:00;8,35;33,4;15,124;59;7,48;6,691;248,03675
4.1.2025;17:15:00;8,8;35,2;15,124;59;7,48;6,691;261,404
4.1.2025;17:30:00;5,05;20,2;15,124;59;7,48;6,691;150,01025
4.1.2025;17:45:00;27,5;110;15,124;59;7,48;6,691;816,8875
4.1.2025;18:00:00;33,85;135,4;14,385;59;7,48;6,691;1030,5294
4.1.2025;18:15:00;8,05;32,2;14,385;59;7,48;6,691;245,0742
4.1.2025;18:30:00;9,5;38;14,385;59;7,48;6,691;289,218
4.1.2025;18:45:00;8,25;33;14,385;59;7,48;6,691;251,163
4.1.2025;19:00:00;6,2;24,8;13,796;59;7,48;6,691;192,4046
4.1.2025;19:15:00;2,2;8,8;13,796;59;7,48;6,691;68,2726
4.1.2025;19:30:00;10;40;13,796;59;7,48;6,691;310,33
4.1.2025;19:45:00;0,05;0,2;13,796;59;7,48;6,691;1,55165
4.1.2025;20:00:00;0,1;0,4;12,949;59;7,48;6,691;3,188
4.1.2025;20:15:00;0,1;0,4;12,949;59;7,48;6,691;3,188
4.1.2025;20:30:00;5,85;23,4;12,949;59;7,48;6,691;186,498
4.1.2025;20:45:00;15,7;62,8;12,949;59;7,48;6,691;500,516
4.1.2025;21:00:00;18;72;12,283;59;7,48;6,691;585,828
4.1.2025;21:15:00;4,15;16,6;12,283;59;7,48;6,691;135,0659
4.1.2025;21:30:00;0,1;0,4;12,283;59;7,48;6,691;3,2546
4.1.2025;21:45:00;0,1;0,4;12,283;59;7,48;6,691;3,2546
4.1.2025;22:00:00;0,1;0,4;11,829;59;7,48;6,691;3,3
4.1.2025;22:15:00;0,1;0,4;11,829;59;7,48;6,691;3,3
4.1.2025;22:30:00;0,05;0,2;11,829;59;7,48;6,691;1,65
4.1.2025;22:45:00;0,1;0,4;11,829;59;7,48;6,691;3,3
4.1.2025;23:00:00;0,1;0,4;10,949;59;7,48;6,691;3,388
4.1.2025;23:15:00;0,1;0,4;10,949;59;7,48;6,691;3,388
4.1.2025;23:30:00;0,1;0,4;10,949;59;7,48;6,691;3,388
4.1.2025;23:45:00;0,05;0,2;10,949;59;7,48;6,691;1,694
5.1.2025;00:00:00;0,1;0,4;11,384;59;7,48;6,691;3,3445
5.1.2025;00:15:00;0,1;0,4;11,384;59;7,48;6,691;3,3445
5.1.2025;00:30:00;0,1;0,4;11,384;59;7,48;6,691;3,3445
5.1.2025;00:45:00;0,1;0,4;11,384;59;7,48;6,691;3,3445
5.1.2025;01:00:00;0,05;0,2;10,033;59;7,48;6,691;1,7398
5.1.2025;01:15:00;0,1;0,4;10,033;59;7,48;6,691;3,4796
5.1.2025;01:30:00;0,1;0,4;10,033;59;7,48;6,691;3,4796
5.1.2025;01:45:00;0,1;0,4;10,033;59;7,48;6,691;3,4796
5.1.2025;02:00:00;0,1;0,4;9,361;59;7,48;6,691;3,5468
5.1.2025;02:15:00;0,05;0,2;9,361;59;7,48;6,691;1,7734
5.1.2025;02:30:00;0,1;0,4;9,361;59;7,48;6,691;3,5468
5.1.2025;02:45:00;0,1;0,4;9,361;59;7,48;6,691;3,5468
5.1.2025;03:00:00;0,1;0,4;9,387;59;7,48;6,691;3,5442
5.1.2025;03:15:00;0,1;0,4;9,387;59;7,48;6,691;3,5442
5.1.2025;03:30:00;0,05;0,2;9,387;59;7,48;6,691;1,7721
5.1.2025;03:45:00;0,1;0,4;9,387;59;7,48;6,691;3,5442
5.1.2025;04:00:00;0,1;0,4;8,938;59;7,48;6,691;3,5891
5.1.2025;04:15:00;0,1;0,4;8,938;59;7,48;6,691;3,5891
5.1.2025;04:30:00;0,1;0,4;8,938;59;7,48;6,691;3,5891
5.1.2025;04:45:00;0,05;0,2;8,938;59;7,48;6,691;1,79455
5.1.2025;05:00:00;0,1;0,4;8,355;59;7,48;6,691;3,6474
5.1.2025;05:15:00;0,1;0,4;8,355;59;7,48;6,691;3,6474
5.1.2025;05:30:00;0,1;0,4;8,355;59;7,48;6,691;3,6474
5.1.2025;05:45:00;0,1;0,4;8,355;59;7,48;6,691;3,6474
5.1.2025;06:00:00;0,1;0,4;8,392;59;7,48;6,691;3,6437
5.1.2025;06:15:00;0,05;0,2;8,392;59;7,48;6,691;1,82185
5.1.2025;06:30:00;0,1;0,4;8,392;59;7,48;6,691;3,6437
5.1.2025;06:45:00;0,1;0,4;8,392;59;7,48;6,691;3,6437
5.1.2025;07:00:00;0,1;0,4;8,253;59;7,48;6,691;3,6576
5.1.2025;07:15:00;0,1;0,4;8,253;59;7,48;6,691;3,6576
5.1.2025;07:30:00;0,05;0,2;8,253;59;7,48;6,691;1,8288
5.1.2025;07:45:00;0,1;0,4;8,253;59;7,48;6,691;3,6576
5.1.2025;08:00:00;2,1;8,4;8,405;59;7,48;6,691;76,4904
5.1.2025;08:15:00;17,7;70,8;8,405;59;7,48;6,691;644,7048
5.1.2025;08:30:00;36,1;144,4;8,405;59;7,48;6,691;1314,9064
5.1.2025;08:45:00;30,3;121,2;8,405;59;7,48;6,691;1103,6472
5.1.2025;09:00:00;9,15;36,6;8,915;59;7,48;6,691;328,6131
5.1.2025;09:15:00;5,15;20,6;8,915;59;7,48;6,691;184,9571
5.1.2025;09:30:00;6,8;27,2;8,915;59;7,48;6,691;244,2152
5.1.2025;09:45:00;7,25;29;8,915;59;7,48;6,691;260,3765
5.1.2025;10:00:00;5,35;21,4;8,295;59;7,48;6,691;195,4569
5.1.2025;10:15:00;4,3;17,2;8,295;59;7,48;6,691;157,0962
5.1.2025;10:30:00;3,5;14;8,295;59;7,48;6,691;127,869
5.1.2025;10:45:00;5,9;23,6;8,295;59;7,48;6,691;215,5506
5.1.2025;11:00:00;26,6;106,4;8,882;59;7,48;6,691;956,1902
5.1.2025;11:15:00;31,2;124,8;8,882;59;7,48;6,691;1121,5464
5.1.2025;11:30:00;26,65;106,6;8,882;59;7,48;6,691;957,98755
5.1.2025;11:45:00;13,65;54,6;8,882;59;7,48;6,691;490,67655
5.1.2025;12:00:00;18,45;73,8;8,166;59;7,48;6,691;676,43235
5.1.2025;12:15:00;20;80;8,166;59;7,48;6,691;733,26
5.1.2025;12:30:00;14,85;59,4;8,166;59;7,48;6,691;544,44555
5.1.2025;12:45:00;1;4;8,166;59;7,48;6,691;36,663
5.1.2025;13:00:00;0,05;0,2;7,839;59;7,48;6,691;1,8495
5.1.2025;13:15:00;7,05;28,2;7,839;59;7,48;6,691;260,7795
5.1.2025;13:30:00;16,75;67;7,839;59;7,48;6,691;619,5825
5.1.2025;13:45:00;20,4;81,6;7,839;59;7,48;6,691;754,596
5.1.2025;14:00:00;8,65;34,6;6,8;59;7,48;6,691;328,95085
5.1.2025;14:15:00;12,7;50,8;6,8;59;7,48;6,691;482,9683
5.1.2025;14:30:00;11,35;45,4;6,8;59;7,48;6,691;431,62915
5.1.2025;14:45:00;2,05;8,2;6,8;59;7,48;6,691;77,95945
5.1.2025;15:00:00;0,05;0,2;5,064;59;7,48;6,691;1,98825
5.1.2025;15:15:00;4,6;18,4;5,064;59;7,48;6,691;182,919
5.1.2025;15:30:00;17,9;71,6;5,064;59;7,48;6,691;711,7935
5.1.2025;15:45:00;18,85;75,4;5,064;59;7,48;6,691;749,57025
5.1.2025;16:00:00;5,15;20,6;4,991;59;7,48;6,691;205,1657
5.1.2025;16:15:00;0,1;0,4;4,991;59;7,48;6,691;3,9838
5.1.2025;16:30:00;0,1;0,4;4,991;59;7,48;6,691;3,9838
5.1.2025;16:45:00;0,05;0,2;4,991;59;7,48;6,691;1,9919
5.1.2025;17:00:00;3,55;14,2;6,63;59;7,48;6,691;135,60645
5.1.2025;17:15:00;3,8;15,2;6,63;59;7,48;6,691;145,1562
5.1.2025;17:30:00;14,25;57;6,63;59;7,48;6,691;544,33575
5.1.2025;17:45:00;30,7;122,8;6,63;59;7,48;6,691;1172,7093
5.1.2025;18:00:00;13,85;55,4;6,505;59;7,48;6,691;530,7874
5.1.2025;18:15:00;7,85;31,4;6,505;59;7,48;6,691;300,8434
5.1.2025;18:30:00;1,4;5,6;6,505;59;7,48;6,691;53,6536
5.1.2025;18:45:00;2,1;8,4;6,505;59;7,48;6,691;80,4804
5.1.2025;19:00:00;25,25;101;5,128;59;7,48;6,691;1002,45025
5.1.2025;19:15:00;6,8;27,2;5,128;59;7,48;6,691;269,9668
5.1.2025;19:30:00;0,05;0,2;5,128;59;7,48;6,691;1,98505
5.1.2025;19:45:00;0,1;0,4;5,128;59;7,48;6,691;3,9701
5.1.2025;20:00:00;0,1;0,4;3,685;59;7,48;6,691;4,1144
5.1.2025;20:15:00;0,1;0,4;3,685;59;7,48;6,691;4,1144
5.1.2025;20:30:00;0,1;0,4;3,685;59;7,48;6,691;4,1144
5.1.2025;20:45:00;0,05;0,2;3,685;59;7,48;6,691;2,0572
5.1.2025;21:00:00;0,1;0,4;3,68;59;7,48;6,691;4,1149
5.1.2025;21:15:00;0,1;0,4;3,68;59;7,48;6,691;4,1149
5.1.2025;21:30:00;0,1;0,4;3,68;59;7,48;6,691;4,1149
5.1.2025;21:45:00;0,1;0,4;3,68;59;7,48;6,691;4,1149
5.1.2025;22:00:00;0,05;0,2;3,468;59;7,48;6,691;2,06805
5.1.2025;22:15:00;0,1;0,4;3,468;59;7,48;6,691;4,1361
5.1.2025;22:30:00;0,1;0,4;3,468;59;7,48;6,691;4,1361
5.1.2025;22:45:00;0,1;0,4;3,468;59;7,48;6,691;4,1361
5.1.2025;23:00:00;0,1;0,4;2,814;59;7,48;6,691;4,2015
5.1.2025;23:15:00;0,05;0,2;2,814;59;7,48;6,691;2,10075
5.1.2025;23:30:00;0,1;0,4;2,814;59;7,48;6,691;4,2015
5.1.2025;23:45:00;0,1;0,4;2,814;59;7,48;6,691;4,2015
6.1.2025;00:00:00;0,05;0,2;2,752;59;7,48;6,691;2,10385
6.1.2025;00:15:00;0,1;0,4;2,752;59;7,48;6,691;4,2077
6.1.2025;00:30:00;0,05;0,2;2,752;59;7,48;6,691;2,10385
6.1.2025;00:45:00;0,1;0,4;2,752;59;7,48;6,691;4,2077
6.1.2025;01:00:00;0,05;0,2;1,926;59;7,48;6,691;2,14515
6.1.2025;01:15:00;0,05;0,2;1,926;59;7,48;6,691;2,14515
6.1.2025;01:30:00;0,05;0,2;1,926;59;7,48;6,691;2,14515
6.1.2025;01:45:00;0,05;0,2;1,926;59;7,48;6,691;2,14515
6.1.2025;02:00:00;0,1;0,4;1,135;59;7,48;6,691;4,3694
6.1.2025;02:15:00;0,05;0,2;1,135;59;7,48;6,691;2,1847
6.1.2025;02:30:00;0,05;0,2;1,135;59;7,48;6,691;2,1847
6.1.2025;02:45:00;0,05;0,2;1,135;59;7,48;6,691;2,1847
6.1.2025;03:00:00;0,05;0,2;0,92;59;7,48;6,691;2,19545
6.1.2025;03:15:00;0,05;0,2;0,92;59;7,48;6,691;2,19545
6.1.2025;03:30:00;0,05;0,2;0,92;59;7,48;6,691;2,19545
6.1.2025;03:45:00;0,05;0,2;0,92;59;7,48;6,691;2,19545
6.1.2025;04:00:00;0,05;0,2;1;59;7,48;6,691;2,19145
6.1.2025;04:15:00;0,05;0,2;1;59;7,48;6,691;2,19145
6.1.2025;04:30:00;0,1;0,4;1;59;7,48;6,691;4,3829
6.1.2025;04:45:00;0,05;0,2;1;59;7,48;6,691;2,19145
6.1.2025;05:00:00;0,05;0,2;1,481;59;7,48;6,691;2,1674
6.1.2025;05:15:00;0,05;0,2;1,481;59;7,48;6,691;2,1674
6.1.2025;05:30:00;0,05;0,2;1,481;59;7,48;6,691;2,1674
6.1.2025;05:45:00;0,05;0,2;1,481;59;7,48;6,691;2,1674
6.1.2025;06:00:00;0,05;0,2;2,382;59;7,48;6,691;2,12235
6.1.2025;06:15:00;0,05;0,2;2,382;59;7,48;6,691;2,12235
6.1.2025;06:30:00;0,05;0,2;2,382;59;7,48;6,691;2,12235
6.1.2025;06:45:00;0,05;0,2;2,382;59;7,48;6,691;2,12235
6.1.2025;07:00:00;0,05;0,2;3,172;59;7,48;6,691;2,08285
6.1.2025;07:15:00;0,05;0,2;3,172;59;7,48;6,691;2,08285
6.1.2025;07:30:00;12,85;51,4;3,172;59;7,48;6,691;535,29245
6.1.2025;07:45:00;22,4;89,6;3,172;59;7,48;6,691;933,1168
6.1.2025;08:00:00;10,35;41,4;4,137;59;7,48;6,691;421,1622
6.1.2025;08:15:00;22,25;89;4,137;59;7,48;6,691;905,397
6.1.2025;08:30:00;21,25;85;4,137;59;7,48;6,691;864,705
6.1.2025;08:45:00;8,05;32,2;4,137;59;7,48;6,691;327,5706
6.1.2025;09:00:00;0;0;3,636;59;7,48;6,691;0
6.1.2025;09:15:00;0,05;0,2;3,636;59;7,48;6,691;2,05965
6.1.2025;09:30:00;0,05;0,2;3,636;59;7,48;6,691;2,05965
6.1.2025;09:45:00;1,95;7,8;3,636;59;7,48;6,691;80,32635
6.1.2025;10:00:00;23,2;92,8;3,469;59;7,48;6,691;959,552
6.1.2025;10:15:00;16,05;64,2;3,469;59;7,48;6,691;663,828
6.1.2025;10:30:00;0,05;0,2;3,469;59;7,48;6,691;2,068
6.1.2025;10:45:00;0;0;3,469;59;7,48;6,691;0
6.1.2025;11:00:00;0,05;0,2;3,283;59;7,48;6,691;2,0773
6.1.2025;11:15:00;0;0;3,283;59;7,48;6,691;0
6.1.2025;11:30:00;1,5;6;3,283;59;7,48;6,691;62,319
6.1.2025;11:45:00;31,6;126,4;3,283;59;7,48;6,691;1312,8536
6.1.2025;12:00:00;47,45;189,8;3,128;59;7,48;6,691;1978,71245
6.1.2025;12:15:00;41,3;165,2;3,128;59;7,48;6,691;1722,2513
6.1.2025;12:30:00;21,95;87,8;3,128;59;7,48;6,691;915,33695
6.1.2025;12:45:00;2,25;9;3,128;59;7,48;6,691;93,82725
6.1.2025;13:00:00;0;0;2,86;59;7,48;6,691;0
6.1.2025;13:15:00;0,05;0,2;2,86;59;7,48;6,691;2,09845
6.1.2025;13:30:00;0,05;0,2;2,86;59;7,48;6,691;2,09845
6.1.2025;13:45:00;0;0;2,86;59;7,48;6,691;0
6.1.2025;14:00:00;0;0;2,561;59;7,48;6,691;0
6.1.2025;14:15:00;2,75;11;2,561;59;7,48;6,691;116,237
6.1.2025;14:30:00;36;144;2,561;59;7,48;6,691;1521,648
6.1.2025;14:45:00;17,05;68,2;2,561;59;7,48;6,691;720,6694
6.1.2025;15:00:00;4,3;17,2;2,632;59;7,48;6,691;181,4471
6.1.2025;15:15:00;10,95;43,8;2,632;59;7,48;6,691;462,05715
6.1.2025;15:30:00;5,9;23,6;2,632;59;7,48;6,691;248,9623
6.1.2025;15:45:00;58,1;232,4;2,632;59;7,48;6,691;2451,6457
6.1.2025;16:00:00;59,65;238,6;2,687;59;7,48;6,691;2513,7703
6.1.2025;16:15:00;68,1;272,4;2,687;59;7,48;6,691;2869,8702
6.1.2025;16:30:00;30,1;120,4;2,687;59;7,48;6,691;1268,4742
6.1.2025;16:45:00;57,6;230,4;2,687;59;7,48;6,691;2427,3792
6.1.2025;17:00:00;58,4;233,6;3,166;59;7,48;6,691;2433,1192
6.1.2025;17:15:00;29,4;117,6;3,166;59;7,48;6,691;1224,8922
6.1.2025;17:30:00;19,2;76,8;3,166;59;7,48;6,691;799,9296
6.1.2025;17:45:00;25,55;102,2;3,166;59;7,48;6,691;1064,48965
6.1.2025;18:00:00;55,6;222,4;3,158;59;7,48;6,691;2316,9076
6.1.2025;18:15:00;36,15;144,6;3,158;59;7,48;6,691;1506,40665
6.1.2025;18:30:00;4,25;17;3,158;59;7,48;6,691;177,10175
6.1.2025;18:45:00;1,5;6;3,158;59;7,48;6,691;62,5065
6.1.2025;19:00:00;12,9;51,6;2,874;59;7,48;6,691;541,2195
6.1.2025;19:15:00;10,75;43;2,874;59;7,48;6,691;451,01625
6.1.2025;19:30:00;0,1;0,4;2,874;59;7,48;6,691;4,1955
6.1.2025;19:45:00;0,05;0,2;2,874;59;7,48;6,691;2,09775
6.1.2025;20:00:00;0,05;0,2;2,659;59;7,48;6,691;2,1085
6.1.2025;20:15:00;0,05;0,2;2,659;59;7,48;6,691;2,1085
6.1.2025;20:30:00;13,35;53,4;2,659;59;7,48;6,691;562,9695
6.1.2025;20:45:00;20,25;81;2,659;59;7,48;6,691;853,9425
6.1.2025;21:00:00;13,05;52,2;1,382;59;7,48;6,691;566,98335
6.1.2025;21:15:00;0,05;0,2;1,382;59;7,48;6,691;2,17235
6.1.2025;21:30:00;0,05;0,2;1,382;59;7,48;6,691;2,17235
6.1.2025;21:45:00;0,05;0,2;1,382;59;7,48;6,691;2,17235
6.1.2025;22:00:00;0,05;0,2;2,694;59;7,48;6,691;2,10675
6.1.2025;22:15:00;0,05;0,2;2,694;59;7,48;6,691;2,10675
6.1.2025;22:30:00;0,05;0,2;2,694;59;7,48;6,691;2,10675
6.1.2025;22:45:00;0,05;0,2;2,694;59;7,48;6,691;2,10675
6.1.2025;23:00:00;0,05;0,2;1,299;59;7,48;6,691;2,1765
6.1.2025;23:15:00;0,05;0,2;1,299;59;7,48;6,691;2,1765
6.1.2025;23:30:00;0,1;0,4;1,299;59;7,48;6,691;4,353
6.1.2025;23:45:00;0,05;0,2;1,299;59;7,48;6,691;2,1765
7.1.2025;00:00:00;0,05;0,2;1,907;59;7,48;6,691;2,1461
7.1.2025;00:15:00;0,05;0,2;1,907;59;7,48;6,691;2,1461
7.1.2025;00:30:00;0,1;0,4;1,907;59;7,48;6,691;4,2922
7.1.2025;00:45:00;0,05;0,2;1,907;59;7,48;6,691;2,1461
7.1.2025;01:00:00;0,1;0,4;0,871;59;7,48;6,691;4,3958
7.1.2025;01:15:00;0,05;0,2;0,871;59;7,48;6,691;2,1979
7.1.2025;01:30:00;0,05;0,2;0,871;59;7,48;6,691;2,1979
7.1.2025;01:45:00;0,1;0,4;0,871;59;7,48;6,691;4,3958
7.1.2025;02:00:00;0,05;0,2;0,89;59;7,48;6,691;2,19695
7.1.2025;02:15:00;0,1;0,4;0,89;59;7,48;6,691;4,3939
7.1.2025;02:30:00;0,05;0,2;0,89;59;7,48;6,691;2,19695
7.1.2025;02:45:00;0,1;0,4;0,89;59;7,48;6,691;4,3939
7.1.2025;03:00:00;0,05;0,2;0,501;59;7,48;6,691;2,2164
7.1.2025;03:15:00;0,1;0,4;0,501;59;7,48;6,691;4,4328
7.1.2025;03:30:00;0,05;0,2;0,501;59;7,48;6,691;2,2164
7.1.2025;03:45:00;0,1;0,4;0,501;59;7,48;6,691;4,4328
7.1.2025;04:00:00;0,05;0,2;0,513;59;7,48;6,691;2,2158
7.1.2025;04:15:00;0,1;0,4;0,513;59;7,48;6,691;4,4316
7.1.2025;04:30:00;0,05;0,2;0,513;59;7,48;6,691;2,2158
7.1.2025;04:45:00;0,1;0,4;0,513;59;7,48;6,691;4,4316
7.1.2025;05:00:00;0,05;0,2;0,58;59;7,48;6,691;2,21245
7.1.2025;05:15:00;0,1;0,4;0,58;59;7,48;6,691;4,4249
7.1.2025;05:30:00;0,05;0,2;0,58;59;7,48;6,691;2,21245
7.1.2025;05:45:00;0,1;0,4;0,58;59;7,48;6,691;4,4249
7.1.2025;06:00:00;0,05;0,2;4,886;59;7,48;6,691;1,99715
7.1.2025;06:15:00;0,1;0,4;4,886;59;7,48;6,691;3,9943
7.1.2025;06:30:00;0,05;0,2;4,886;59;7,48;6,691;1,99715
7.1.2025;06:45:00;0,1;0,4;4,886;59;7,48;6,691;3,9943
7.1.2025;07:00:00;0,1;0,4;7,683;59;7,48;6,691;3,7146
7.1.2025;07:15:00;0,1;0,4;7,683;59;7,48;6,691;3,7146
7.1.2025;07:30:00;0,05;0,2;7,683;59;7,48;6,691;1,8573
7.1.2025;07:45:00;1,55;6,2;7,683;59;7,48;6,691;57,5763
7.1.2025;08:00:00;23,2;92,8;8,508;59;7,48;6,691;842,6472
7.1.2025;08:15:00;5,1;20,4;8,508;59;7,48;6,691;185,2371
7.1.2025;08:30:00;0,05;0,2;8,508;59;7,48;6,691;1,81605
7.1.2025;08:45:00;0,05;0,2;8,508;59;7,48;6,691;1,81605
7.1.2025;09:00:00;0,1;0,4;8,424;59;7,48;6,691;3,6405
7.1.2025;09:15:00;0,05;0,2;8,424;59;7,48;6,691;1,82025
7.1.2025;09:30:00;0,05;0,2;8,424;59;7,48;6,691;1,82025
7.1.2025;09:45:00;0,1;0,4;8,424;59;7,48;6,691;3,6405
7.1.2025;10:00:00;0,05;0,2;7,525;59;7,48;6,691;1,8652
7.1.2025;10:15:00;0,05;0,2;7,525;59;7,48;6,691;1,8652
7.1.2025;10:30:00;0,05;0,2;7,525;59;7,48;6,691;1,8652
7.1.2025;10:45:00;0,1;0,4;7,525;59;7,48;6,691;3,7304
7.1.2025;11:00:00;0,05;0,2;6,28;59;7,48;6,691;1,92745
7.1.2025;11:15:00;0,05;0,2;6,28;59;7,48;6,691;1,92745
7.1.2025;11:30:00;0,1;0,4;6,28;59;7,48;6,691;3,8549
7.1.2025;11:45:00;0,05;0,2;6,28;59;7,48;6,691;1,92745
7.1.2025;12:00:00;0,05;0,2;6,244;59;7,48;6,691;1,92925
7.1.2025;12:15:00;0,05;0,2;6,244;59;7,48;6,691;1,92925
7.1.2025;12:30:00;0,05;0,2;6,244;59;7,48;6,691;1,92925
7.1.2025;12:45:00;0,1;0,4;6,244;59;7,48;6,691;3,8585
7.1.2025;13:00:00;0,05;0,2;6,39;59;7,48;6,691;1,92195
7.1.2025;13:15:00;0,05;0,2;6,39;59;7,48;6,691;1,92195
7.1.2025;13:30:00;2,45;9,8;6,39;59;7,48;6,691;94,17555
7.1.2025;13:45:00;14,9;59,6;6,39;59;7,48;6,691;572,7411
7.1.2025;14:00:00;15,35;61,4;7,256;59;7,48;6,691;576,74555
7.1.2025;14:15:00;1,7;6,8;7,256;59;7,48;6,691;63,8741
7.1.2025;14:30:00;0,05;0,2;7,256;59;7,48;6,691;1,87865
7.1.2025;14:45:00;11,65;46,6;7,256;59;7,48;6,691;437,72545
7.1.2025;15:00:00;3,65;14,6;7,811;59;7,48;6,691;135,1157
7.1.2025;15:15:00;0,05;0,2;7,811;59;7,48;6,691;1,8509
7.1.2025;15:30:00;0,05;0,2;7,811;59;7,48;6,691;1,8509
7.1.2025;15:45:00;0,05;0,2;7,811;59;7,48;6,691;1,8509
7.1.2025;16:00:00;0,1;0,4;7,998;59;7,48;6,691;3,6831
7.1.2025;16:15:00;0,1;0,4;7,998;59;7,48;6,691;3,6831
7.1.2025;16:30:00;0,05;0,2;7,998;59;7,48;6,691;1,84155
7.1.2025;16:45:00;2,25;9;7,998;59;7,48;6,691;82,86975
7.1.2025;17:00:00;21,85;87,4;9,603;59;7,48;6,691;769,6881
7.1.2025;17:15:00;12,95;51,8;9,603;59;7,48;6,691;456,1767
7.1.2025;17:30:00;0,1;0,4;9,603;59;7,48;6,691;3,5226
7.1.2025;17:45:00;0,1;0,4;9,603;59;7,48;6,691;3,5226
7.1.2025;18:00:00;9,9;39,6;10,111;59;7,48;6,691;343,7082
7.1.2025;18:15:00;23,3;93,2;10,111;59;7,48;6,691;808,9294
7.1.2025;18:30:00;20,2;80,8;10,111;59;7,48;6,691;701,3036
7.1.2025;18:45:00;10,2;40,8;10,111;59;7,48;6,691;354,1236
7.1.2025;19:00:00;14,45;57,8;8,621;59;7,48;6,691;523,2056
7.1.2025;19:15:00;13,5;54;8,621;59;7,48;6,691;488,808
7.1.2025;19:30:00;4,75;19;8,621;59;7,48;6,691;171,988
7.1.2025;19:45:00;0,1;0,4;8,621;59;7,48;6,691;3,6208
7.1.2025;20:00:00;0,05;0,2;7,801;59;7,48;6,691;1,8514
7.1.2025;20:15:00;0,1;0,4;7,801;59;7,48;6,691;3,7028
7.1.2025;20:30:00;0,1;0,4;7,801;59;7,48;6,691;3,7028
7.1.2025;20:45:00;0,1;0,4;7,801;59;7,48;6,691;3,7028
7.1.2025;21:00:00;22,1;88,4;7,245;59;7,48;6,691;830,6064
7.1.2025;21:15:00;23,9;95,6;7,245;59;7,48;6,691;898,2576
7.1.2025;21:30:00;0,1;0,4;7,245;59;7,48;6,691;3,7584
7.1.2025;21:45:00;0,1;0,4;7,245;59;7,48;6,691;3,7584
7.1.2025;22:00:00;0,1;0,4;7,245;59;7,48;6,691;3,7584
7.1.2025;22:15:00;0,1;0,4;7,245;59;7,48;6,691;3,7584
7.1.2025;22:30:00;16,3;65,2;7,245;59;7,48;6,691;612,6192
7.1.2025;22:45:00;0,1;0,4;7,245;59;7,48;6,691;3,7584
7.1.2025;23:00:00;0,1;0,4;5,004;59;7,48;6,691;3,9825
7.1.2025;23:15:00;0,1;0,4;5,004;59;7,48;6,691;3,9825
7.1.2025;23:30:00;0,05;0,2;5,004;59;7,48;6,691;1,99125
7.1.2025;23:45:00;0,1;0,4;5,004;59;7,48;6,691;3,9825
8.1.2025;00:00:00;0,1;0,4;7,105;59;7,48;6,691;3,7724
8.1.2025;00:15:00;0,1;0,4;7,105;59;7,48;6,691;3,7724
8.1.2025;00:30:00;0,1;0,4;7,105;59;7,48;6,691;3,7724
8.1.2025;00:45:00;0,05;0,2;7,105;59;7,48;6,691;1,8862
8.1.2025;01:00:00;0,1;0,4;6,801;59;7,48;6,691;3,8028
8.1.2025;01:15:00;0,1;0,4;6,801;59;7,48;6,691;3,8028
8.1.2025;01:30:00;0,1;0,4;6,801;59;7,48;6,691;3,8028
8.1.2025;01:45:00;0,1;0,4;6,801;59;7,48;6,691;3,8028
8.1.2025;02:00:00;0,05;0,2;6,334;59;7,48;6,691;1,92475
8.1.2025;02:15:00;0,1;0,4;6,334;59;7,48;6,691;3,8495
8.1.2025;02:30:00;0,1;0,4;6,334;59;7,48;6,691;3,8495
8.1.2025;02:45:00;0,1;0,4;6,334;59;7,48;6,691;3,8495
8.1.2025;03:00:00;0,05;0,2;5,701;59;7,48;6,691;1,9564
8.1.2025;03:15:00;0,1;0,4;5,701;59;7,48;6,691;3,9128
8.1.2025;03:30:00;0,1;0,4;5,701;59;7,48;6,691;3,9128
8.1.2025;03:45:00;0,1;0,4;5,701;59;7,48;6,691;3,9128
8.1.2025;04:00:00;0,1;0,4;6,629;59;7,48;6,691;3,82
8.1.2025;04:15:00;0,05;0,2;6,629;59;7,48;6,691;1,91
8.1.2025;04:30:00;0,1;0,4;6,629;59;7,48;6,691;3,82
8.1.2025;04:45:00;0,1;0,4;6,629;59;7,48;6,691;3,82
8.1.2025;05:00:00;0,1;0,4;7,207;59;7,48;6,691;3,7622
8.1.2025;05:15:00;0,1;0,4;7,207;59;7,48;6,691;3,7622
8.1.2025;05:30:00;0,05;0,2;7,207;59;7,48;6,691;1,8811
8.1.2025;05:45:00;0,1;0,4;7,207;59;7,48;6,691;3,7622
8.1.2025;06:00:00;0,1;0,4;8,27;59;7,48;6,691;3,6559
8.1.2025;06:15:00;0,1;0,4;8,27;59;7,48;6,691;3,6559
8.1.2025;06:30:00;0,05;0,2;8,27;59;7,48;6,691;1,82795
